OBJECTID,JUR,PARID,CARD,TAXYR,SEQ,CUR,WHO,WEN,WHOCALC,WENCALC,STATUS,STORIES,EXTWALL,STYLE,YRBLT,EFFYR,YRREMOD,RMTOT,RMBED,RMFAM,FIXBATH,FIXHALF,FIXADDL,FIXTOT,PLUMVAL,REMKIT,REMBATH,BSMT,BSMTVAL,HEAT,FUEL,HEATSYS,HEATVAL,ATTIC,ATTICVAL,INTEXT,MASTRIMW,MASTRIML,MASTRIMAREA,TRIMVAL,UNFINW,UNFINL,UNFINAREA,UNFINVAL,RECROMW,RECROML,RECROMAREA,RECVAL,FINBSMTW,FINBSMTL,FINBSMTAREA,FINBSMTVAL,UFEATW,UFEATL,UFEATAREA,UFEATVAL,WBFP_O,WBFP_S,WBFP_X,WBFP_PF,WBFP_PFX,WBFPVAL,BSMTCAR,BGARVAL,MSC1DES,MSC1NUM,MSC1VAL,MSC2DES,MSC2NUM,MSC2VAL,CONDOLVL,CONDOTYP,CONDOVW,CNDCMPLX,CLINE,UNITNO,CNDBASEVAL,CNDADJVAL,GRMUNITS,GRMRENT,ADJGRMFACT,RESGRMVAL,MGFA,SFLA,FLR1AREA,ADJAREA,AREAFACT,SHFACT,CNSTFACT,CNSTVAL,SUBTVAL,GRADE,GRDFACT,CDDESC,CDPCT,USERFACT,USERAMT,LOCMULT,BASERCN,RCNVAL,CDU,DEPR,MKTADJ,MKTRSN,BASERCNLD,ADDNAREA,ADDNVAL,RCNLD,ADJFACT,PCTCOMPLETE,ADJRCNLD,NOTE1,NOTE2,CLASS,DEGREM,COND,VALMETH,RECTYPE,RESMOD,MODOVER,EXMPPCTOVER,EXMPPCT,EXMPVAL,AREASUM,OBSDEP,OBSRSN,FUNDEP,FUNRSN,ECNDEP,ECNRSN,BLDGUSE,CONVBLDG,CHGRSN,DEPRT,USER1,USER2,USER3,USER4,USER5,USER6,USER7,USER8,USER9,USER10,USER11,USER12,USER13,USER14,USER15,USER16,USER17,USER18,USER19,USER20,DEACTIVAT,SALEKEY,IASW_ID,TRANS_ID,UPD_STATUS
978463,000,3001609,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 09:12:45.000001,3,2.0,6,33,1981,None,None,8,4,1,2,1,2,10,5000,None,None,1,0,3,2,1,3780,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,1,1,None,None,None,3000,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,1258,2876,1258,1260,1.03499996662,1.5,1.0,175130,226860,None,1.35000002384,None,None,1.0,0.0,1.0,306261.0,306260.0,GD,80,None,None,286660.0,360,39950.0,286660.0,0.930000007153,None,266590.0,None,None,None,None,None,None,R,1,None,None,100.0,266590.0,2516.0,None,None,None,None,117,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96543e+008,None,None
978580,000,5104754,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,None,None,3,1.0,6,34,1961,None,None,7,3,None,2,None,2,8,3000,None,None,1,0,3,2,1,2810,1,0,None,None,None,None,0,None,None,None,0,None,None,240,1800,None,None,None,0,None,None,None,0,2,1,None,None,None,4800,2,5200,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,1464,1464,1464,1460,1.15199995041,1.0,1.0,129930,147540,None,0.850000023842,None,None,1.0,0.0,1.0,125409.0,125410.0,AV,64,None,None,80260.0,0,0.0,80260.0,0.959999978542,None,77050.0,None,None,None,None,None,None,R,1,None,None,100.0,77050.0,1464.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96593e+008,None,None
978692,000,1300656,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 09:12:34,3,2.0,1,33,1853,None,None,8,4,None,3,None,2,11,6000,None,None,1,0,3,4,1,2760,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,4,4,None,None,None,12000,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,775,2466,775,780,0.754999995232,1.5,1.0,127700,231580,245,2.45000004768,None,None,1.0,0.0,1.0,567371.0,567370.0,AV,35,None,None,238300.0,916,83120.0,238300.0,0.97000002861,None,231150.0,None,None,None,None,None,D,R,1,None,None,100.0,231150.0,1550.0,None,None,None,None,120,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96579e+008,None,None
978799,000,0109732,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 09:13:32,3,2.0,6,33,1944,None,None,6,3,None,1,None,2,5,0,None,None,1,0,3,2,1,2270,1,0,None,None,None,None,0,None,None,None,0,None,None,275,2100,None,None,None,0,None,None,None,0,None,None,None,None,None,0,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,550,1100,550,550,0.620000004768,1.5,1.0,104970,109830,None,0.75,None,None,1.0,0.0,1.0,82373.0,82370.0,AV,55,None,None,49380.0,0,490.0,49380.0,0.920000016689,None,45430.0,None,None,None,None,None,D,R,1,None,None,100.0,45430.0,1100.0,None,None,None,None,109,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96556e+008,None,None
978908,000,4001904,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 09:11:03,3,2.0,6,33,1963,None,None,9,5,1,1,1,2,7,2000,None,None,0,-10990,3,2,3,3190,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,None,None,0,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,980,2360,980,980,0.871999979019,1.5,1.0,147460,167780,None,1.25,None,None,1.0,0.0,1.0,209725.0,209730.0,AV,64,None,None,134230.0,400,26120.0,134230.0,0.920000016689,None,123490.0,None,None,None,None,None,None,R,1,None,None,100.0,123490.0,1960.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96521e+008,None,None
979017,000,0204456,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 08:27:49,3,1.0,6,41,1950,None,None,5,3,0,1,0,2,5,0,None,None,1,0,2,2,1,0,4,12510,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,None,None,0,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,768,1075,768,770,0.749000012875,1.0,1.0,84470,97840,None,1.20000004768,None,None,1.0,0.0,1.0,117408.0,117410.0,AV,57,None,None,78300.0,0,860.0,78300.0,0.930000007153,None,72820.0,None,None,None,None,None,D,R,1,None,None,100.0,72820.0,768.0,None,None,None,None,117,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96575e+008,None,None
979136,000,1906277,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 08:58:47,3,1.0,6,34,1956,None,None,5,3,None,1,None,2,5,0,None,None,1,0,3,2,1,1980,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,None,None,0,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,884,884,884,880,0.813000023365,1.0,1.0,91720,93700,None,0.949999988079,None,None,1.0,0.0,1.0,89015.0,89020.0,FR,50,None,None,47180.0,0,0.0,47180.0,0.959999978542,None,45290.0,None,None,None,None,None,D,R,1,None,None,100.0,45290.0,884.0,None,None,None,None,106,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96523e+008,None,None
1083582,000,0900735,1,2017,2,Y,DESIMONE,2017-01-12 14:24:49,None,None,7,1.0,2,09,1975,None,None,7,2,None,2,None,2,8,3000,None,None,2,-14720,3,2,1,5690,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,1,1,None,None,None,3000,2,5200,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,3487,3487,3487,3490,2.33699989319,1.0,1.11099994183,292920,298270,None,0.850000023842,None,None,1.0,0.0,1.0,253530.0,253530.0,AV,68,None,None,141370.0,0,3180.0,141370.0,0.949999988079,None,134300.0,None,None,None,None,None,D,R,1,None,None,100.0,134300.0,3487.0,None,None,None,None,82,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.9652e+008,None,None
1083583,000,0900736,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 08:42:59,3,2.0,2,02,1960,None,None,12,4,2,3,1,2,13,8000,None,None,1,0,3,2,1,4850,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,2,2,None,None,None,6000,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,1757,3794,1757,1760,1.32700002193,1.5,1.11099994183,249460,283800,None,1.04999995232,None,None,1.0,0.0,1.0,297990.0,297990.0,AV,60,None,None,214550.0,280,15490.0,214550.0,0.899999976158,None,193100.0,None,None,None,None,None,None,R,1,None,None,50.0,96550.0,3514.0,None,None,None,None,120,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96538e+008,None,None
1083584,000,0900740,1,2017,2,Y,DESIMONE,2017-01-12 14:23:32.000001,None,None,7,1.0,2,09,1975,None,None,7,3,1,2,1,2,10,5000,None,None,2,-14720,3,2,1,5690,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,1,1,None,None,None,3000,2,5200,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,3487,3535,3487,3490,2.33699989319,1.0,1.11099994183,292920,302000,None,0.850000023842,None,None,1.0,0.0,1.0,256700.0,256700.0,AV,68,None,None,141390.0,48,4910.0,141390.0,0.949999988079,None,134320.0,None,None,None,None,None,D,R,1,None,None,100.0,134320.0,3487.0,None,None,None,None,81,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96538e+008,None,None
1083585,000,0900741,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 08:42:59,3,2.0,10,02,1976,None,None,16,4,None,4,None,2,14,9000,None,None,1,0,3,2,1,4270,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,None,None,0,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,1488,3342,1488,1490,1.16900002956,1.5,1.05099999905,207950,263720,None,1.04999995232,None,None,1.0,0.0,1.0,276906.0,276910.0,AV,68,None,None,209010.0,366,42500.0,209010.0,0.899999976158,None,188110.0,None,None,None,None,None,None,R,1,None,None,50.0,94060.0,2976.0,None,None,None,None,111,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.9664e+008,None,None
1083586,000,0900743,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,None,None,3,2.0,6,02,1968,None,None,12,4,None,4,None,2,14,9000,None,None,1,0,3,2,1,4510,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,2,2,None,None,None,6000,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,1596,3192,1596,1600,1.23399996758,1.5,1.0,208730,233270,None,1.04999995232,None,None,1.0,0.0,1.0,244934.0,244930.0,AV,64,None,None,167730.0,0,5030.0,167730.0,0.899999976158,None,150960.0,None,None,None,None,None,D,R,1,None,None,50.0,75480.0,3192.0,None,None,None,None,107,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.9664e+008,None,None
1083587,000,0900744,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 08:44:58,3,2.0,2,02,1965,None,None,10,4,2,4,None,2,14,9000,None,None,1,0,3,2,1,4700,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,2,2,None,None,None,6000,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,1689,3861,1689,1690,1.28600001335,1.5,1.11099994183,241770,291010,None,1.04999995232,None,None,1.0,0.0,1.0,305561.0,305560.0,AV,64,None,None,209250.0,483,29540.0,209250.0,0.899999976158,None,188330.0,None,None,None,None,None,None,R,1,None,None,50.0,94170.0,3378.0,None,None,None,None,107,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96655e+008,None,None
1083588,000,0900745,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 09:17:09,3,2.0,6,02,1974,None,None,13,4,2,2,2,2,12,7000,None,None,1,0,3,2,1,5640,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,2,2,None,None,None,6000,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,2128,4480,2128,2130,1.54299998283,1.5,1.0,261100,322690,None,1.04999995232,None,None,1.0,0.0,1.0,338825.0,338820.0,AV,68,None,None,264960.0,224,42950.0,264960.0,0.899999976158,None,238460.0,None,None,None,None,None,None,R,1,None,None,50.0,119230.0,4256.0,None,None,None,None,115,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96673e+008,None,None
1083589,000,0900746,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 08:44:58,3,2.0,6,02,1971,None,None,11,4,2,4,None,2,14,9000,None,None,1,0,3,2,1,4470,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,2,1,None,None,None,4800,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,1576,4248,1576,1580,1.22200000286,1.5,1.0,206750,315440,None,1.04999995232,None,None,1.0,0.0,1.0,331212.0,331210.0,AV,64,None,None,211970.0,1096,90420.0,211970.0,0.899999976158,None,190770.0,None,None,None,None,None,None,R,1,None,None,50.0,95390.0,3152.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96559e+008,None,None
1083590,000,6700604,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 08:31:24,3,1.0,1,34,1956,None,None,5,3,None,1,None,2,5,0,None,None,0,-11200,2,2,1,0,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,None,None,0,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,1008,1008,1008,1010,0.888999998569,1.0,1.0,100280,98650,None,0.800000011921,None,None,1.0,0.0,1.0,78920.0,78920.0,AV,60,None,None,39780.0,0,9570.0,39780.0,0.879999995232,None,35010.0,None,None,None,None,None,D,R,1,None,None,100.0,35010.0,1008.0,None,None,None,None,84,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.9664e+008,None,None
1083591,000,6700605,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 09:01:27,3,2.0,1,33,1914,None,None,7,3,None,2,None,2,8,3000,None,None,1,0,2,2,1,0,4,11040,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,1,1,None,None,None,3000,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,624,1528,624,620,0.661000013351,1.5,1.0,111890,136610,None,0.949999988079,None,None,1.0,0.0,1.0,129780.0,129780.0,AV,45,None,None,58400.0,30,7680.0,58400.0,0.839999973774,None,49060.0,None,None,None,None,None,None,R,1,None,None,100.0,49060.0,1248.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.9664e+008,None,None
979257,000,4004129,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 08:56:15,3,2.0,6,33,2005,None,None,7,4,1,2,1,2,10,5000,None,None,1,0,3,2,1,3290,None,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,1,None,2000,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,1028,2318,1028,1030,0.901000022888,1.5,1.0,152400,189010,None,1.0,None,None,1.0,0.0,1.0,189010.0,189010.0,GD,94,None,None,184780.0,262,26320.0,184780.0,0.949999988079,None,175540.0,None,None,None,None,None,D,R,1,None,None,100.0,175540.0,2056.0,None,None,None,None,104,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96525e+008,None,None
979365,000,6803114,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 08:47:36,3,1.0,1,34,1954,None,None,6,3,None,1,1,2,7,2000,None,None,1,0,2,2,1,0,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,2,1,None,None,None,4800,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,1304,1304,1304,1300,1.05799996853,1.0,1.0,119390,141870,None,1.29999995232,None,None,1.0,0.0,1.0,184431.0,184430.0,AV,57,None,None,105130.0,0,15680.0,105130.0,0.879999995232,None,92510.0,None,None,None,None,None,None,R,1,None,None,100.0,92510.0,1304.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96636e+008,None,None
979483,000,5608422,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 08:28:30,3,1.0,6,02,1969,None,None,11,5,None,2,None,2,8,3000,None,None,1,0,3,2,1,3430,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,None,None,0,3,6600,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,1898,1898,1898,1900,1.4090000391,1.0,1.0,158910,171940,None,1.10000002384,None,None,1.0,0.0,1.0,189134.0,189130.0,AV,64,None,None,121040.0,0,0.0,121040.0,0.930000007153,None,112570.0,None,None,None,None,None,None,R,1,None,None,50.0,56290.0,1898.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96548e+008,None,None
979610,000,5611478,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 08:27:08,3,2.0,6,33,1987,None,None,8,3,1,2,1,2,10,5000,None,None,1,0,2,2,1,0,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,1,1,None,None,None,3000,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,1008,2016,1008,1010,0.888999998569,1.5,1.0,150430,172460,None,1.0,None,None,1.0,0.0,1.0,172460.0,172460.0,GD,83,None,None,143140.0,0,14030.0,143140.0,0.939999997616,None,134550.0,None,None,None,None,None,None,R,1,None,None,100.0,134550.0,2016.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96524e+008,None,None
979743,000,0208273,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 08:54:47,3,1.0,6,41,1948,None,None,5,2,None,2,None,2,8,3000,None,None,1,0,3,2,1,1750,4,12030,None,None,None,None,0,None,None,None,0,None,None,360,2700,None,None,None,0,None,None,None,0,1,1,None,None,None,3000,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,720,1233,720,720,0.72000002861,1.0,1.0,81180,126020,None,1.20000004768,None,None,1.0,0.0,1.0,151224.0,151220.0,FR,50,None,None,67290.0,225,22360.0,67290.0,0.899999976158,None,60560.0,None,None,None,None,None,D,R,1,None,None,100.0,60560.0,720.0,None,None,None,None,89,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96542e+008,None,None
979859,000,3202222,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 09:05:26,3,1.0,2,09,1970,None,None,4,2,None,2,None,2,8,3000,None,None,0,-11570,3,2,1,2240,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,None,None,0,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,1060,1060,1060,1060,0.917999982834,1.0,1.11099994183,115070,108740,None,0.800000011921,None,None,1.0,0.0,1.0,86992.0,86990.0,AV,64,None,None,67370.0,0,0.0,67370.0,0.870000004768,None,58610.0,None,None,None,None,None,D,R,1,None,None,100.0,58610.0,1060.0,None,None,None,None,121,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96524e+008,None,None
979974,000,6402268,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 08:50:36,3,2.0,6,02,1971,None,None,10,6,None,2,2,2,12,7000,None,None,1,0,2,2,1,0,1,0,None,None,None,None,0,None,None,None,0,None,None,700,5300,None,None,None,0,None,None,None,0,None,None,None,None,None,0,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,1152,2400,1152,1150,0.971000015736,1.5,1.0,164260,202660,None,1.10000002384,None,None,1.0,0.0,1.0,222926.0,222930.0,AV,64,None,None,192610.0,96,26100.0,192610.0,0.949999988079,None,182980.0,None,None,None,None,None,None,R,1,None,None,50.0,91490.0,2304.0,None,None,None,None,135,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96627e+008,None,None
980081,000,0208786,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 08:31:05,3,1.0,6,41,1951,None,None,6,2,0,1,0,2,5,0,None,None,1,0,3,2,1,1770,4,12130,None,None,None,None,0,None,None,None,0,None,None,360,2700,None,None,None,0,None,None,None,0,None,None,None,None,None,0,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,728,1163,728,730,0.726000010967,1.0,1.0,81840,108930,None,1.14999997616,None,None,1.0,0.0,1.0,125270.0,125270.0,AV,57,None,None,69980.0,144,10490.0,69980.0,0.959999978542,None,67180.0,None,None,None,None,4,D,R,1,None,None,100.0,67180.0,728.0,None,None,None,None,98,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96524e+008,None,None
980198,000,5106875,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 08:26:25,3,1.0,6,34,1931,None,None,3,1,None,1,None,2,5,0,None,None,1,0,2,2,1,0,1,0,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,None,None,0,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,528,528,528,530,0.60900002718,1.0,1.0,68660,68660,None,0.75,None,None,1.0,0.0,1.0,51495.0,51500.0,AV,50,None,None,33730.0,0,0.0,33730.0,0.959999978542,None,32380.0,None,None,None,None,None,None,R,1,None,None,100.0,32380.0,528.0,None,None,None,None,131,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.96638e+008,None,None
980320,000,6831846,1,2017,0,Y,EOY ROLL,2016-11-19 06:18:26,CA402,2014-06-30 08:56:22,3,2.0,6,11,1908,None,None,7,4,None,2,None,2,8,3000,None,None,1,0,2,2,1,0,4,12610,None,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,0,None,None,None,None,None,0,None,0,None,None,0,None,None,0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,780,2048,780,780,0.754999995232,1.5,1.0,127700,161190,None,0.600000023842,None,None,1.0,0.0,1.0,96714.0,96710.0,FR,35,None,None,33510.0,176,17880.0,33510.0,0.829999983311,None,27810.0,None,None,None,None,None,None,R,1,None,None,100.0,27810.0,1560.0,None,None,None,None,99,70,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.9653e+008,None,None
